run_id,policy_size,policy,len_c0,len_c1,len_c2,len_c3,len_c0_encoded,len_c1_encoded,len_c2_encoded,len_c3_encoded
1557,16,and and and ANzê6ÂRcUkqDB9LÂâPrõÊçm Y28ãPrãZEiTC5pnNêGFOvlyCr7ÛFC and and ÛDKgmLB5FoIÉS and and BKaKYDUû2KiNT2ÁéZ2pruWÁW and vDOQ2Axâ9vÂAU8 and RRZzûKv ÛDKgmLB5FoIÉS and Ps5õdvTyp8uhGáGB1Tg ÚâõzVJYÃ1mo3Aû4I1Á73GBQT0Ntb c2guÉOWaÇwbAeCidZAYFKtQyeiq70m and and ÛDKgmLB5FoIÉS BKaKYDUû2KiNT2ÁéZ2pruWÁW and and ANzê6ÂRcUkqDB9LÂâPrõÊçm and BKaKYDUû2KiNT2ÁéZ2pruWÁW ÛDKgmLB5FoIÉS ÛDKgmLB5FoIÉS,124,1984,1984,1984,168,2703,2703,2703
1575,16,and and and and 8FeUû0Msã_VCÚdúwRÉD8úI and KS2OÇ8õF0f ÃáqGQGÇâzEspUÛHê and and rzÂOsQJ9LO3ÕFkEym áZMiã2Xfq0EÇÉa4CQÚgUMPN8BTãÛ 1Uâûgjvqçm6ê and J5k51pBLS2vaÕrç49âZkVbÚqO_NivE EçRdÉOGeFyP5S1ÚÕÁg and and EçRdÉOGeFyP5S1ÚÕÁg l8TUR2tyXõTkcJÇQoXYw9FÚuêdârJ and and and EçRdÉOGeFyP5S1ÚÕÁg áZMiã2Xfq0EÇÉa4CQÚgUMPN8BTãÛ and KS2OÇ8õF0f and aHVÉszmWRáç48Â4Ê3Û5GiowKQ zlMdh12_úVa7_cAJgUdsÚ EçRdÉOGeFyP5S1ÚÕÁg,124,1984,1984,1984,168,2703,2703,2703
1581,16,and and and 1uVuõ82d2YsFcÁ and zVlZÚwARJúeZJ3uKL8yPXÇçl ÇÇÇiiwTéréIoNnzZ and zVlZÚwARJúeZJ3uKL8yPXÇçl and ZgESgnQw_ âCpGQ and and and zVlZÚwARJúeZJ3uKL8yPXÇçl Gk9v_efWYQXÃZQYÊXGûsjnÂfNN PuvgWnJiãKÉáCQÚ2MlAr and and TmtJÁ0cZçCâ_veÛÂMÂvAOêOimqfhn and and 1uVuõ82d2YsFcÁ Gk9v_efWYQXÃZQYÊXGûsjnÂfNN ZgESgnQw_ and and ÇÇÇiiwTéréIoNnzZ PuvgWnJiãKÉáCQÚ2MlAr zVlZÚwARJúeZJ3uKL8yPXÇçl,124,1984,1984,1984,168,2703,2703,2703
1551,16,and and and and and kPU_ÛqÃqKeN3XÇ6ÁEHLiÂsr and á8NNzRGTÛ6 NûÁ45RznÉçRãfeAIÛUV1 and XYDâRTqPHuõbImyDc68X6vZMCcéÛiú and and XYDâRTqPHuõbImyDc68X6vZMCcéÛiú MkaPÇpâ2ÊçRFd0v8ê T3LÃbFImriXaoAJÕrhMggUãKÕO and GãõÂztÛqõ and MkaPÇpâ2ÊçRFd0v8ê HúDYeÉlÊK0ãovfÁã and and éLHqR3dMtwp0ç NÉVo95pNHRr961V and and lW6XêtÉá NÉVo95pNHRr961V lW6XêtÉá NûÁ45RznÉçRãfeAIÛUV1,124,1984,1984,1984,168,2703,2703,2703
1584,16,and and and and 0iTeoUgXexIziÚAzûbxbTl and wpC7Xk and vVnÉz x7RwhiÃ0hNõNFns Ãl1MEçcÕuhag2IÃTyBÇLMeûnd and and and and 6ÁÕoÛOgHEYypaÁRÁaa pw0MraAhÛwgC vVnÉz and and MvnmUi5tÕÉ9gW3UQlÚVÁ MvnmUi5tÕÉ9gW3UQlÚVÁ 9bÂUD8iúeÉÚJsGbnêY and MvnmUi5tÕÉ9gW3UQlÚVÁ msãAúqNMaTPEiâúGA_AkÊo6TUÁaÊD8 and and pw0MraAhÛwgC 6ÁÕoÛOgHEYypaÁRÁaa h1lUûûÁLtÊ4mu1KÊãÃ,124,1984,1984,1984,168,2703,2703,2703
1555,16,and and and and and and WÛé4an3SáRdlS_eJyE0Ê xaÕÊj ûÚpûûW3CPtdopúTÁ6LNca PvoqDKs62bÚzIsMçG and ûÚpûûW3CPtdopúTÁ6LNca 1VÃ0Kêh2YRáOáWhAySZÚoTeoqJêpmã and and 2pÕ4t6JDÚYCãâÛX ûÚpûûW3CPtdopúTÁ6LNca xaÕÊj and and and f1ãb7k4gHW10GWJúxkKlá9uq9om ûÚpûûW3CPtdopúTÁ6LNca and WKLum3DEÛGZP34Y8ÇmYdV_Uy ûÚpûûW3CPtdopúTÁ6LNca and and SJRK9rmDYVûkCWgTOÕk94myjJkÇS ûÚpûûW3CPtdopúTÁ6LNca ÁéZ0KKjÕZVghÇ8NéKprQRÚQ9v6UhI,124,1984,1984,1984,168,2703,2703,2703
1567,16,and Jb1DZÂãaSZSÕêzéwõ90 and and and 04Ab0eÂ15ÕNWX0JÚvWÃÛN5Keç7 7vÁcVo7ÛTç2ÛYgm9tPV_8gVU Õâ1JÂ3kN1pççDÕLIeBePAGlruMVbÂ and and and éORodWP4dAÇ65 and and XhNpÇháRWBiWúSÁcu2ÉxçbcewS4 and baNÃtV3IãurNÊIm50 qnoxÊ H2pErehDPIÉWj_ûgÛHÁ and and baNÃtV3IãurNÊIm50 and éORodWP4dAÇ65 baNÃtV3IãurNÊIm50 Õâ1JÂ3kN1pççDÕLIeBePAGlruMVbÂ and baNÃtV3IãurNÊIm50 and 04Ab0eÂ15ÕNWX0JÚvWÃÛN5Keç7 qnoxÊ,124,1984,1984,1984,168,2703,2703,2703
1574,16,and and and and Õ9V3áJ 6aÃDVÕzI9lOÃCJl41cdDp5lJAuEM54 and xÁNiÚyp8 J7AnyM and ts_QEsé4JÕfÃõ5tJRmqN and ts_QEsé4JÕfÃõ5tJRmqN and and and and ts_QEsé4JÕfÃõ5tJRmqN C0MXçÕbBKrX9jSIõzÇNQJEe Õ9V3áJ 6aÃDVÕzI9lOÃCJl41cdDp5lJAuEM54 and Õ9V3áJ Õ9V3áJ and and KOVQwLBkõÊ622 KOVQwLBkõÊ622 and CUYÕm3 OáoúúLyQbÉJlOcmHeD4ljQUdFiuK6Õ,124,1984,1984,1984,168,2703,2703,2703
1564,16,and and and and f0TDKUWubErLr_Ûm7ãç f0TDKUWubErLr_Ûm7ãç f0TDKUWubErLr_Ûm7ãç and and and and z5ÉA_FrâcÇançáMMCBÂIsSqúHtÚN6j z5ÉA_FrâcÇançáMMCBÂIsSqúHtÚN6j úÉGkMjõGGÉÇ8nNuiÁAN8GT6úX2PF õH4jiAõY0_õxRÂxsfhAqg OãÉH2ÉVûõzXâbcúcÃhO4IYr5 and and and OãÉH2ÉVûõzXâbcúcÃhO4IYr5 õH4jiAõY0_õxRÂxsfhAqg and and EDhVÂÕÛ2gG9ûãpu3Nãbtw42JODUÉI wêcvdÇ8T7Sõo 5ú2dÛBhûúêNZâbX28Cr6 and and úGdaÂéeI2OO8DçZKs3 Ã4FêfçErÁ f0TDKUWubErLr_Ûm7ãç,124,1984,1984,1984,168,2703,2703,2703
1578,16,and and and and reçzÛÁ 9lNT_h0GGÚ9cYlÉhYYsÚ1GçPÇR and and R4TtbiÕI0ijjhQkúxÇnÚXbÇUê K8x5Jqj0Th6wbb59xûõcâÃÛéÕÉKc and reçzÛÁ and and 3EVdâ3UQzpohCéy 3EVdâ3UQzpohCéy 3EVdâ3UQzpohCéy and and â3VÁwDpib and 3EVdâ3UQzpohCéy ssáÂjM6yjUÚ and ssáÂjM6yjUÚ Ãq6úmaYi8Xé4ÚMHn and and R4TtbiÕI0ijjhQkúxÇnÚXbÇUê R4TtbiÕI0ijjhQkúxÇnÚXbÇUê K8x5Jqj0Th6wbb59xûõcâÃÛéÕÉKc,124,1984,1984,1984,168,2703,2703,2703
1553,16,and and and and and 9UR0nçõD JmXÉKÃnLBTÉj2RãlõyYWVú6 and and uy6ê0FKvuCd8joá4ADu6y and uy6ê0FKvuCd8joá4ADu6y and RázU_MJÛHPNU1K Xnwq8EJç and uÉfWQqéÕ_WBtkJÂzwNFÛxhpg and 9UR0nçõD uy6ê0FKvuCd8joá4ADu6y and uÉfWQqéÕ_WBtkJÂzwNFÛxhpg JmXÉKÃnLBTÉj2RãlõyYWVú6 and and aXÁrOjoÉH NIAe3c3áEmX3áRkâZzêiAI ãetCWHweÁ18zhãG and 1Y5mmAõÉ7V6ÂpQG0NGczÂu5s 9UR0nçõD,124,1984,1984,1984,168,2703,2703,2703
1585,16,and and and NqXQhãÉ and and and zXãÁW1 NqXQhãÉ çÃODh and ex2TÊFU LYTzI8wEéBÇM6tYTFÃjlfCz9 and FPÉky1MMWWÂJJDKûWá9ÛpNp0ÃÂ and and and FPÉky1MMWWÂJJDKûWá9ÛpNp0ÃÂ and GOFbbúyé LYTzI8wEéBÇM6tYTFÃjlfCz9 and NqXQhãÉ dMÁÛofBhfaMPgGH and 0djgÛsKfg ex2TÊFU and blKxupFR8EÉpl8HuMÂ çÃODh,124,1984,1984,1984,168,2703,2703,2703
1579,16,and and and and Qx0eBgLJyf4DrFkdõõfIDz5BÂÇGI and and and pjH6M9fqTgÁQ7WûCÕûrFÉWtõ4a pjH6M9fqTgÁQ7WûCÕûrFÉWtõ4a uSÕHtûáYN5 çõÂB8OssM4yN8ã Qx0eBgLJyf4DrFkdõõfIDz5BÂÇGI and çõÂB8OssM4yN8ã and 36K1Uzém8lNévÃqêÃ 3éyyVZK and and and xâRR5n9iÊDâC38fÕI çõÂB8OssM4yN8ã and Hbhz3IqÂir9ga3svzmcbNxMâÚm1Y and and pjH6M9fqTgÁQ7WûCÕûrFÉWtõ4a uSÕHtûáYN5 çõÂB8OssM4yN8ã ÚX1ûRpiCzld3SjpgÉ,124,1984,1984,1984,168,2703,2703,2703
1563,16,and and and and WMvqX3Iz01mH4fZ4uûHFÂOgõkeÉ7â and Z7XêdÕvÁMcDIQ8WáÂJÃ0Ã55ÃzÇÉL cpQ2JâézSx and and ÃjG5lTus0Éâûslúrs3dÕúB ÃjG5lTus0Éâûslúrs3dÕúB WMvqX3Iz01mH4fZ4uûHFÂOgõkeÉ7â and and and hUq_aÁgZSÛBglcuXZTÊáâJ 1ãy65I0lÚHJ 5pPgrjÊÊnDZEÁKi WMvqX3Iz01mH4fZ4uûHFÂOgõkeÉ7â and and and WMvqX3Iz01mH4fZ4uûHFÂOgõkeÉ7â yj5ÉfjGFV3ûÂúÃên3L6mWÁIeZmYÛnK and yj5ÉfjGFV3ûÂúÃên3L6mWÁIeZmYÛnK áûgZJtÃS and WMvqX3Iz01mH4fZ4uûHFÂOgõkeÉ7â WMvqX3Iz01mH4fZ4uûHFÂOgõkeÉ7â,124,1984,1984,1984,168,2703,2703,2703
1572,16,and and and and Eo9Â5755IH and ÂsúdÃxYqjcL0QQuÚÊmáv5Â3Vu QvCYfmdEblbGt çSZHNUo0ucUsflúgPêqRGtJQÉtÉW hãD9ÛqSÕQGZv and and QvCYfmdEblbGt jéMjáIOUv and and and QvCYfmdEblbGt and Eo9Â5755IH and 07Ág7TãCÂ Eo9Â5755IH and Ps0mKuZpR5ÇzVE9fû 07Ág7TãCÂ and and hãD9ÛqSÕQGZv ÂsúdÃxYqjcL0QQuÚÊmáv5Â3Vu xcBEo2SZPmicÚá,124,1984,1984,1984,168,2703,2703,2703
1588,16,and and and pPÁdUmõCkhPÉuhKâ_WtÊ fûnÕYÃ9ÃAjfGN1F2VvjtvviL and eXdRé26ayÚ fláuÕFaYÉWÉÂé_ÇECeU and and and Â2bMmé6o and gBêrÛIYbû2 and and Ç9g6cDpnIrÁõnÚ90úÂÉDfwQphoLÚu Â2bMmé6o fûnÕYÃ9ÃAjfGN1F2VvjtvviL gBêrÛIYbû2 and and and gBêrÛIYbû2 âHqYõO7YHa8e2XEÃÛÂjY5GjLFqnpkw and mhãxzV1ÃqzêGmC1_hMAmÃt fûnÕYÃ9ÃAjfGN1F2VvjtvviL and ÚÇURâEkQ30ÃDêxV5v5pR Ç9g6cDpnIrÁõnÚ90úÂÉDfwQphoLÚu,124,1984,1984,1984,168,2703,2703,2703
1566,16,and and and and 7vYRjÂIVSMdÉÕlXÃáÁÃsWRxúAHwbÚ LL5IYXzcRÉZ3hcaabPJaONÂxê and ûevfûÊbéqTBçPiq7vVG bpãuGz and and P9lÁIT9çÉÇRSá54EjÕL bpãuGz and and ÇâH0ZzgUNu0NSBáA8Ûo 7KryAESOÚj4L and 7vYRjÂIVSMdÉÕlXÃáÁÃsWRxúAHwbÚ and PURSúzAa1Qã3zçjGvpáwÂovb 7KryAESOÚj4L and ÇâH0ZzgUNu0NSBáA8Ûo and 7vYRjÂIVSMdÉÕlXÃáÁÃsWRxúAHwbÚ and 7KryAESOÚj4L and NêkCdsOQoHÇZDÇÉÂrÚBF1cdCywÚÉse 7vYRjÂIVSMdÉÕlXÃáÁÃsWRxúAHwbÚ,124,1984,1984,1984,168,2703,2703,2703
1587,16,and and and oELãa5áãXkSQDX5AÁb0ÕB9 and 9zw1bÕULH and 1euZfGeû and âã_têdvRZújêÁVAá 1EIT7ÁúlWXÉFHQTafã6põGjãLjÉ61 and and 1euZfGeû tbZjZSoâcOFãwÁcÇÚiN0 1euZfGeû and and and eiélqáfwDsttA1vpIQAÛq âã_têdvRZújêÁVAá and 1euZfGeû 1EIT7ÁúlWXÉFHQTafã6põGjãLjÉ61 and and and 1euZfGeû ûFKHSõeÊÂrq2_oYwÂ M0fYXê_1câPkt6ûãúçbeXõÕÚNÉ_A ÕqczK0oÕÂáE5u,124,1984,1984,1984,168,2703,2703,2703
1595,16,and and and and lõrmÉhsh43l2âZEkzjtWYHPTejWM6O and ÛwHbWOvhSéuÉlãnswFoBç and JNQSQ7aHT JNQSQ7aHT and and Êhõ4MDÁGDgõISgráegûHLkyFgN8 and gêgÁqTÁGUÂTAA1tÉlú JNQSQ7aHT and and OmáSPc3c OmáSPc3c and and 4Û6Áç5BajéÉÉoH3Sni6op JNQSQ7aHT and ÃRmFVqréISc7VÂÕj8FYêyw5ç6Ã KwKeéT0phJvAatããJPõá8Vbso_ÃÁÇ õTxT9ÃWLqõÕeÕaKtK0tBcw and bTõg2Trf8Çõa3nqwbsXr OmáSPc3c,124,1984,1984,1984,168,2703,2703,2703
1589,16,and and ÇêKiaûêÂoysõ2yõgZyMiÉr and and and YéHOhRt_3LFpkeûpbzWpp_BÊtnVF onOçÁ1ÁCmt869áQdWCaqUB and Jê75ÁÃl9vpTz7PwTõ and YéHOhRt_3LFpkeûpbzWpp_BÊtnVF onOçÁ1ÁCmt869áQdWCaqUB and and úYuén3éMnY17ÂNun and and and 3Yc58ÉIÕHÕûb 3Yc58ÉIÕHÕûb and WsâpnTlõYZ7a Ãto4uãFv4 RAHsõÚ4nMMw and and úYuén3éMnY17ÂNun WsâpnTlõYZ7a iáJÊ1KTÚ_ãÃRHoÊ WsâpnTlõYZ7a,124,1984,1984,1984,168,2703,2703,2703
1558,16,and and and and ûiêky98lÂhzK6aÂMÉPÁbuF âM97nOÁTIPuYOHú5mQqmcÛi4ne5 and and gm81Slâ46 tEÊmuBZDÃm âM97nOÁTIPuYOHú5mQqmcÛi4ne5 and and Gêilmb1VHXHwkYtV and and âM97nOÁTIPuYOHú5mQqmcÛi4ne5 é4Yêõ4áMÇ2LBjDRSYQTrêzáQxCÇú and and Gêilmb1VHXHwkYtV ÃYKiDqméoUZpÁGqÕÊYQgwÕyéÃ ÃYKiDqméoUZpÁGqÕÊYQgwÕyéÃ and VãêDViSzÕiêêkYt and tEÊmuBZDÃm YaúKmGtZUxÃvnAjiay and OoãRPmOUõpHRÂWpÊyU1mSqQÇz10eA ÃYKiDqméoUZpÁGqÕÊYQgwÕyéÃ,124,1984,1984,1984,168,2703,2703,2703
1576,16,and and and and and and and êva9SrfbMhÁvmo and Áe9ÁûÉÉêB5awKfkãRIo3TEO 1OÉhcX9Û98hUáê9ltU êva9SrfbMhÁvmo and MqÃÂrihUéúLsápÊÊJÁêLlxQdjÂhÛy êva9SrfbMhÁvmo and 3ârDVyõâKRc0ÚreUULOMn0w_â1O83 and ÛgTÂ5 pODmgXY and 1OÉhcX9Û98hUáê9ltU and 1OÉhcX9Û98hUáê9ltU 1OÉhcX9Û98hUáê9ltU ÛgTÂ5 and and 3ârDVyõâKRc0ÚreUULOMn0w_â1O83 ÛgTÂ5 1OÉhcX9Û98hUáê9ltU,124,1984,1984,1984,168,2703,2703,2703
1568,16,and and and k7Ji8YÚJBÉáWA9BgUNAZtP8EGÉ6k ûoQâD8c6DDjVÁQKM8uS_bVYfC and and and and vSã5KfzÉPéâFoCLûêGIAÊrÃYú fwMMpyÉTv and ûoQâD8c6DDjVÁQKM8uS_bVYfC and m7SâZYp9dXs7MIvãlsukKÊBGPo ÇSuálqPL8f0jbÛoÚlZkÃir and and and n7l2êÂÛ22MÃÇS6Ip91meçe6D fwMMpyÉTv ZzTbgÛêcld7ÛÁ n7l2êÂÛ22MÃÇS6Ip91meçe6D and jZPLatÇSGIÚDÂÃçG HqD8EõçUQIÕVgÕÁVo_KaIwpu and ZzTbgÛêcld7ÛÁ and jZPLatÇSGIÚDÂÃçG ERcbÉbQtiQÚ8Bé2Awl6,124,1984,1984,1984,168,2703,2703,2703
1594,16,and and and and and MGGXp ÇxYÊAUÊwúPCygâu2qVJGXQXÚokm and 3tVJP_Ç_c and and 4dB8z1G0664xÛScPÇbI ÛcûSuãÂyç InrxÛmJmâdi and MGGXp NkGshYuÚ ZACrjÂçRçgê and and 3tVJP_Ç_c ZACrjÂçRçgê and XbSrFOlõçlcQdgú0Ov7ûEH94Mpmo7K and and M9éDOaq5dSÕY3avÁRÊbSH MGGXp and ÇxYÊAUÊwúPCygâu2qVJGXQXÚokm EnÇjmx8iRM0GÁ4fpS,124,1984,1984,1984,168,2703,2703,2703
1597,16,and and MwcÕzl and ÇEMhAÇnêaIw ÇEMhAÇnêaIw and MwcÕzl and and and and and u1ad_çAhuJN8 nIsqÊúN5 uckÇugfÊ3UÕRúçéÉ and and xQÁZdyâxã and bS8Wúi44uÊ6fvCf5d1WÇçvM0Háa and and u1ad_çAhuJN8 qeÇGhKâqV bS8Wúi44uÊ6fvCf5d1WÇçvM0Háa ênhGhX4Û2QõTXEcSiO3t1PvIOÛqU ÇEMhAÇnêaIw and qeÇGhKâqV uckÇugfÊ3UÕRúçéÉ,124,1984,1984,1984,168,2703,2703,2703
1592,16,and and and and Á5umMZe9_tSyH1 kXDEr8bMÊPâ and iOl60SMscwpRÊÛêIzBÉÚzâûR0DÂsê and kXDEr8bMÊPâ iOl60SMscwpRÊÛêIzBÉÚzâûR0DÂsê sÂW1mOMFvEFzV6OCEséfYûw and and and and and and Á5umMZe9_tSyH1 and 7ÉJE7rhLm Á5umMZe9_tSyH1 ÚQSêãáEimWWHUO8IúsãnçÛk1 sÂW1mOMFvEFzV6OCEséfYûw sÂW1mOMFvEFzV6OCEséfYûw ãjqaDCVtkH and and 7ÉJE7rhLm ÁuHMÚKLt3BâÁ5 yãEÁÇÁçãYWyÊáAzZ,124,1984,1984,1984,168,2703,2703,2703
1586,16,and and êÕ7ÉkõnUhv ÉJBEK45lÕbÇãL and and and and and and êÕ7ÉkõnUhv êÕ7ÉkõnUhv j29aJa h6ÁrROa8i6CûãIÉêkú9êNXgAxNYdÊW and WKCZFHFwUP ûêqRkOhNwÂ4uhVcVpCzYAÉDÚ and WKCZFHFwUP and h6ÁrROa8i6CûãIÉêkú9êNXgAxNYdÊW j29aJa and and and h6ÁrROa8i6CûãIÉêkú9êNXgAxNYdÊW ûêqRkOhNwÂ4uhVcVpCzYAÉDÚ ZçzdunûéfPeçhjrpêX and êÕ7ÉkõnUhv WKCZFHFwUP,124,1984,1984,1984,168,2703,2703,2703
1570,16,and and and and and Ap5ÇÉs7C4ésHe7nHCIÊUJÂeã99yl and Ap5ÇÉs7C4ésHe7nHCIÊUJÂeã99yl Ã1IwULE2ÉÇAFYWjXFÚ5slC SÚl0ÃûéG1â4ÉB1xgÁ4 WKNCcgQ nzUomséX and ê8UHMéH5AÉhÇõUqz_çITûA9zpVF2e and BvdLqúd10a379LuFû_AsInwõ7Ppûu and and Ã1IwULE2ÉÇAFYWjXFÚ5slC and Ap5ÇÉs7C4ésHe7nHCIÊUJÂeã99yl BvdLqúd10a379LuFû_AsInwõ7Ppûu and and and and BoWõfNNuSzáTI8Tr3TRâwzeç1MPçK BvdLqúd10a379LuFû_AsInwõ7Ppûu jhê3W1HNQ3oigvLçqhYêéhuÉç0Ja Ap5ÇÉs7C4ésHe7nHCIÊUJÂeã99yl BvdLqúd10a379LuFû_AsInwõ7Ppûu,124,1984,1984,1984,168,2703,2703,2703
1562,16,and and zÃ99ãSkzáâg6 and i8L2J5ikBújêqcp7fûcirçgXML and ÂMçn9bÇnq2cyeKAtMEZSk and ém1CRScáÉuÕnqi86GT2G6b and EJ7oãûjPoÚGéaII0GPD nrGyCâû1OgzvKBÕÂKpz5hajjXzg and and AXnÊJ2ÚûtçnLK ém1CRScáÉuÕnqi86GT2G6b and and hOyÂzqzIIÉ70rYDbé and and ÂMçn9bÇnq2cyeKAtMEZSk AXnÊJ2ÚûtçnLK ÃçÉVCtÁÃsnú4ÛsEzD1cbÇmú and nrGyCâû1OgzvKBÕÂKpz5hajjXzg and and FSÊSsMÛHtãrZEzuÉÃ ém1CRScáÉuÕnqi86GT2G6b FSÊSsMÛHtãrZEzuÉÃ,124,1984,1984,1984,168,2703,2703,2703
1599,16,and and g9hh6êfÃ5BtTGÕÇfú and and xJâpkNÉC5úVNãHQvNsK and veKil YÕGÇ5CI and g9hh6êfÃ5BtTGÕÇfú and ál4OÉfáYât2OYéDçUã 65âGáâ4Xu8ipoã2rxbtBRBÕm and and and and ál4OÉfáYât2OYéDçUã ál4OÉfáYât2OYéDçUã and g9hh6êfÃ5BtTGÕÇfú and ÃKÁ7Ú6X_ and 7d1XyXk5D_7áé ÃKÁ7Ú6X_ and ál4OÉfáYât2OYéDçUã ÃKÁ7Ú6X_ ál4OÉfáYât2OYéDçUã,124,1984,1984,1984,168,2703,2703,2703
1554,16,and and â8DÚ_géFm41úKMSXp63 and 4oH52xH_Ã66GçnJsÃk vvvrDRÉmvNkPylCj9ÊÂWTE1 and and and and and and MUvÚnú7g yoWagQVûBÛ OMWÕgQfÉÕáÇP6yOA and cÂÛZ4iqpÃBvNAáútáMÂyji 0dMb_EÚêLêwBI and and OMWÕgQfÉÕáÇP6yOA and 0dMb_EÚêLêwBI éJRbûÕZQp6IvgÊxtUÊâXXÇHANF7IT cÂÛZ4iqpÃBvNAáútáMÂyji éJRbûÕZQp6IvgÊxtUÊâXXÇHANF7IT and and vvvrDRÉmvNkPylCj9ÊÂWTE1 vvvrDRÉmvNkPylCj9ÊÂWTE1 cÂÛZ4iqpÃBvNAáútáMÂyji,124,1984,1984,1984,168,2703,2703,2703
1583,16,and and and LcCÃwM4gKhû18vZyv1NEqR2Rçú and GQ7YMDKwJNõjCÇHãçMF ZÂcaÇMaqRxãgÚSú6biNágoLxO8Ngú and ik2LkrbÁéywõv and LcCÃwM4gKhû18vZyv1NEqR2Rçú bV3xeãAWzy and and and VYtxÊ and ZÂcaÇMaqRxãgÚSú6biNágoLxO8Ngú ZÂcaÇMaqRxãgÚSú6biNágoLxO8Ngú and s3v8úBy9twnsâL and and ZÂcaÇMaqRxãgÚSú6biNágoLxO8Ngú 06xpK4J6oaCÛÉk_MZXÉJá8jmálQ LcCÃwM4gKhû18vZyv1NEqR2Rçú and and ddPeÁKPNfejÂuûûêhûsõêIúÃJYÛmLv vcP7dÁqTluê1PAYP7_8 s3v8úBy9twnsâL,124,1984,1984,1984,168,2703,2703,2703
1580,16,and and and and and âJUi_ã76ECxTpmHowÛuÁg2iTl8hILl ÚKENvpP4tRYZlâ_PÊû3K ÚKENvpP4tRYZlâ_PÊû3K 5OP9Éêxj and and and tÊvAÁzF0ÂáPÊÂ and jnáE0 jnáE0 and 6Ak3N GeçbM4F1qAûbÚê GhkSõÊi and and jVA85niZV7zVÁunarFs 3ÚvBÉxDÚ and and jVA85niZV7zVÁunarFs ÚKENvpP4tRYZlâ_PÊû3K and 3ÚvBÉxDÚ UgâegéÃTâ_DChtõ6õPç,124,1984,1984,1984,168,2703,2703,2703
1571,16,and and 4Â0rrVeÃ5 and and znPNiLÂÃÚRÂ ús7EGa2É5BnuNZXõUÂVéIÃuÃSx and and and and and ûCoXÃÛEYyqêÛ7QCÁ ÉõUûQÁSnrloreXÇÁ4ÕbJZyj3K1 4Õep80ÂYuAaNêUÛûD3 ús7EGa2É5BnuNZXõUÂVéIÃuÃSx and ÉõUûQÁSnrloreXÇÁ4ÕbJZyj3K1 and ÉõUûQÁSnrloreXÇÁ4ÕbJZyj3K1 qTWZ6cÂQlyWõpPÂfOúdÕltÃÂmâA and 7bwéwieMÂFguá7õm8Mhã47OKÕÇ8z and ÉX7NxSHãáKwZozYBXêL yI_OÃp and znPNiLÂÃÚRÂ and qTWZ6cÂQlyWõpPÂfOúdÕltÃÂmâA 4Õep80ÂYuAaNêUÛûD3,124,1984,1984,1984,168,2703,2703,2703
1582,16,and and and and 1âêrUqéGÃZuYtWÁ and gr7xd gr7xd gr7xd and and and bÊõ7loxûUVd3Õçã3 gr7xd and áuãzRbÊgCá6dÚpIGJÕ and GéV_PQ9LGKfVûvIhd and gr7xd ãgênáB bo9ÕYipmuGVi3Qxç5Y5NByç and and ÇWMaX6VMÚ6ArLrPHÕÇO9_FD and and áuãzRbÊgCá6dÚpIGJÕ ÇWMaX6VMÚ6ArLrPHÕÇO9_FD áuãzRbÊgCá6dÚpIGJÕ ÛçzYQ_v,124,1984,1984,1984,168,2703,2703,2703
1596,16,and and and Z1jDCh ÇûfÚ93ÕsÂsCxo7ezq2K6ykÕ and and Tá1zõtãõaT ÃTús5mxdÊúuTK cáÉSKUfp8LWGf4ÁÂ0ÚçÂZ0_ûÛvckú6 and and and and and appuÉVâTiuXhwtûJ0ÂúáqõâG Z1jDCh and ÇûfÚ93ÕsÂsCxo7ezq2K6ykÕ cáÉSKUfp8LWGf4ÁÂ0ÚçÂZ0_ûÛvckú6 ZqvlÕc0lûÕQÁcvTxlddúGN Z1jDCh and appuÉVâTiuXhwtûJ0ÂúáqõâG and and ÇûfÚ93ÕsÂsCxo7ezq2K6ykÕ BGÃAkhÊIEqv1awHue2NCriûÃe and ÇûfÚ93ÕsÂsCxo7ezq2K6ykÕ Z1jDCh,124,1984,1984,1984,168,2703,2703,2703
1593,16,and and and ÁQhzhÉÛÇhwPtpUCPG3QNwb knzpZoOÉûhÊBthgH0êõ72RõbúÕEõ and and and and hxãÉêrÉ knzpZoOÉûhÊBthgH0êõ72RõbúÕEõ and TuhmvÕ03ãÊbâiplxNÕvJMGTFVY ÂavuOpY and Sv4bÇNu and N7ãw7sÇZ7nHrÛÃCÊáhraLKõ TuhmvÕ03ãÊbâiplxNÕvJMGTFVY knzpZoOÉûhÊBthgH0êõ72RõbúÕEõ and and and EbwfIXjYTlcglQJIõOjÃI_29T and 5Ê6YCl283 knzpZoOÉûhÊBthgH0êõ72RõbúÕEõ ALCnfwÁmj2Yh2tiG and XõoÚ0m TuhmvÕ03ãÊbâiplxNÕvJMGTFVY,124,1984,1984,1984,168,2703,2703,2703
